Student_ID,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S4900,Female,20,CS,80.33,71.35,91.63,63.93,97.83,6.96,67.89,A,28.1,No,Yes,Medium,6,7.9
S4901,Male,19,CS,59.29,93.05,88.97,90.07,58.21,4.56,70.28,F,11.2,No,Yes,Medium,1,6.3
S4902,Male,18,Engineering,84.77,95.25,85.96,74.79867276377426,56.39,0.29,67.48,B,15.9,No,Yes,High,9,8.5
S4903,Female,18,Engineering,53.53,64.55,58.56,78.99,73.62,2.66,92.06,F,17.0,Yes,Yes,High,2,6.3
S4904,Female,23,Business,64.23,57.01,89.37,81.41,98.4,7.29,97.3,B,6.7,No,Yes,Medium,10,4.1
S4905,Female,22,CS,83.42,45.9,50.97,54.7,98.57,5.12,77.4,B,29.5,No,Yes,Medium,1,7.5
S4906,Male,20,CS,65.52,68.75,47.46,74.79867276377426,61.4,4.36,79.09,D,22.2,Yes,Yes,Medium,5,8.2
S4907,Male,23,Mathematics,52.49,96.78,42.7,88.5,65.97,3.14,53.52,F,16.3,No,Yes,Medium,2,5.1
S4908,Female,21,Mathematics,91.59,73.65,96.36,79.52,95.4,6.07,85.66,B,29.8,No,No,Low,10,5.6
S4909,Male,23,CS,65.52,80.05,58.48,95.93,86.74,9.66,79.2,F,11.8,No,Yes,Low,5,7.5
S4910,Female,21,Business,53.16,46.77,95.06,58.43,98.62,9.01,52.52,D,13.4,No,Yes,Low,1,6.9
S4911,Male,21,CS,53.74,48.61,56.36,84.33,94.66,0.3,59.92,C,9.8,Yes,Yes,Medium,7,8.4
S4912,Female,19,CS,62.59,67.87,94.45,98.15,60.75,4.81,60.1,C,9.7,No,Yes,Low,4,6.4
S4913,Male,19,CS,58.9,97.08,94.24,65.5,87.99,3.29,58.55,D,9.7,No,Yes,Medium,8,7.4
S4914,Female,21,CS,88.72,61.65,95.42,50.76,52.43,5.11,82.93,A,20.3,No,Yes,Low,8,5.4
S4915,Male,22,Business,66.08,92.65,69.77,86.74,90.89,6.06,96.42,F,12.4,Yes,Yes,Medium,7,8.6
S4916,Male,19,Business,90.23,47.22,91.96,50.35,80.08,2.0,88.15,A,28.8,No,Yes,Medium,1,5.8
S4917,Female,19,Mathematics,58.69,77.02,97.05,93.63,97.81,7.82,73.87,F,25.4,No,No,Medium,3,6.7
S4918,Male,18,Business,74.64,76.04,59.48,52.82,98.0,4.75,70.2,A,9.0,Yes,Yes,Medium,6,7.1
S4919,Male,23,Engineering,84.4,91.59,65.13,82.64,52.54,9.92,69.32,F,25.8,No,Yes,High,6,5.3
S4920,Female,18,Engineering,82.6,40.2,83.15,68.86,58.03,0.25,80.06,B,13.6,Yes,Yes,High,6,5.6
S4921,Male,22,Mathematics,80.06,51.4,58.02,60.17,74.21,1.9,67.96,B,10.7,Yes,Yes,Medium,2,6.5
S4922,Male,19,Business,75.431409455843,53.18,85.23,74.79867276377426,93.97,6.9,61.31,A,24.6,No,Yes,Low,8,5.4
S4923,Male,24,Business,61.43,97.0,44.43,87.31,90.72,6.95,80.14,D,26.4,No,Yes,Low,3,4.7
S4924,Female,19,Mathematics,74.69,49.22,71.41,67.02,98.22,5.82,69.54,C,29.0,No,Yes,Low,5,8.2
S4925,Female,20,CS,94.2,42.22,47.34,64.21,80.9,9.72,50.71,A,15.5,No,Yes,Medium,9,5.6
S4926,Female,22,Business,53.89,72.07,57.6,86.8,62.83,4.15,51.11,C,19.1,Yes,Yes,Medium,7,6.1
S4927,Female,24,Business,52.79,71.71,55.52,91.83,51.26,4.17,63.71,C,20.4,Yes,No,Medium,9,6.7
S4928,Female,23,Mathematics,61.67,90.64,90.34,85.79,61.15,9.1,75.62,D,20.7,Yes,Yes,Low,4,8.2
S4929,Male,23,CS,75.431409455843,96.93,51.61,82.0,83.76,5.38,67.71,F,15.1,No,Yes,Low,1,4.7
S4930,Male,24,Engineering,62.99,72.31,88.51,61.4,96.31,3.54,51.2,A,8.8,Yes,Yes,Medium,10,7.1
S4931,Female,23,Engineering,59.51,95.8,87.64,92.64,66.05,7.19,61.16,D,6.8,No,Yes,Low,3,5.8
S4932,Male,24,CS,72.94,83.51,69.93,87.48,93.79,6.2,54.82,C,27.6,Yes,No,Low,5,8.3
S4933,Male,22,Engineering,80.68,55.87,54.03,75.86,69.74,3.06,97.43,A,14.2,Yes,Yes,Low,10,7.3
S4934,Male,24,CS,62.43,95.71,53.61,75.58,65.41,2.98,65.64,B,9.5,No,Yes,Medium,1,4.7
S4935,Male,24,CS,75.431409455843,80.05,67.9,78.46,75.44,3.96,50.74,F,29.6,No,Yes,Medium,7,5.5
S4936,Female,20,Engineering,80.68,64.85,40.53,91.41,72.11,0.72,83.03,C,25.1,No,Yes,Low,1,4.2
S4937,Female,20,Engineering,97.29,80.81,71.88,87.11,95.69,9.43,61.62,B,29.5,No,Yes,Low,8,7.9
S4938,Male,18,Engineering,75.431409455843,64.08,97.17,92.81,73.41,1.83,78.34,A,12.0,No,Yes,Medium,7,6.1
S4939,Male,22,Engineering,89.15,46.85,49.28,75.36,63.87,1.94,57.54,B,16.6,Yes,Yes,High,2,4.2
S4940,Female,22,CS,75.431409455843,83.14,74.4,81.23,92.13,6.47,99.2,C,25.2,No,Yes,High,7,4.1
S4941,Male,20,CS,63.61,89.45,97.71,92.73,99.94,7.24,98.51,A,18.8,No,Yes,Low,6,8.8
S4942,Male,21,CS,72.71,83.73,91.63,61.62,82.41,7.37,82.8,A,13.9,Yes,Yes,Low,7,8.3
S4943,Male,21,CS,90.36,53.75,91.02,72.2,62.52,3.75,85.36,A,9.0,No,Yes,Medium,1,5.7
S4944,Female,18,Engineering,72.81,97.4,89.31,81.03,61.94,8.73,71.29,D,19.0,No,Yes,Medium,7,6.6
S4945,Female,21,Business,92.34,41.52,58.54,74.79867276377426,52.89,5.44,98.11,A,20.0,No,Yes,Low,9,6.9
S4946,Male,21,CS,99.44,59.96,93.44,50.79,53.86,4.39,71.19,A,23.0,No,No,Medium,8,6.6
S4947,Male,21,CS,53.6,55.61,96.48,60.63,95.75,8.1,61.97,F,24.8,Yes,Yes,Low,7,5.5
S4948,Male,19,Business,75.431409455843,42.89,69.75,74.79867276377426,54.82,2.44,55.77,B,8.0,No,Yes,Low,2,6.0
S4949,Male,18,CS,57.48,64.34,61.27,66.33,74.22,8.6,60.41,F,20.7,No,No,Medium,7,4.9
S4950,Male,20,Mathematics,75.431409455843,77.39,64.85,64.09,84.91,5.39,78.61,A,24.5,Yes,Yes,Medium,2,4.2
S4951,Male,21,Business,56.55,92.95,60.05,79.51,92.52,9.0,62.25,D,14.7,No,Yes,Medium,4,4.8
S4952,Female,23,CS,93.53,99.38,52.75,94.28,58.56,2.02,82.71,A,11.9,No,Yes,High,1,4.1
S4953,Female,24,CS,51.16,88.49,77.11,81.85,71.89,9.36,69.11,F,17.0,No,Yes,Low,3,6.2
S4954,Male,19,Engineering,65.79,68.12,73.76,62.08,62.57,6.88,94.34,A,12.8,Yes,Yes,Medium,5,7.3
S4955,Female,21,CS,59.23,83.42,67.76,93.19,62.79,6.18,77.92,F,17.7,Yes,Yes,Low,6,4.9
S4956,Male,24,CS,96.58,90.62,45.75,81.6,65.19,4.22,81.13,A,12.7,No,Yes,Low,3,6.7
S4957,Male,24,CS,83.47,67.92,87.81,60.95,79.36,9.56,77.83,B,15.6,No,Yes,Medium,3,5.6
S4958,Female,19,Business,95.6,87.1,50.5,68.08,50.83,4.44,94.28,B,27.9,Yes,Yes,Low,10,4.6
S4959,Female,18,Engineering,98.62,68.96,46.87,89.5,70.44,4.99,53.17,A,27.9,No,Yes,Medium,6,4.6
S4960,Male,23,CS,74.85,63.19,77.38,86.95,59.34,7.81,53.37,A,29.8,Yes,Yes,Low,9,7.1
S4961,Male,23,Engineering,61.72,71.57,63.92,78.83,98.36,2.85,85.09,D,17.2,No,Yes,Medium,2,4.6
S4962,Female,23,Engineering,59.69,80.55,43.59,57.24,79.14,2.91,88.4,D,9.2,No,Yes,Low,2,6.8
S4963,Female,21,Engineering,61.15,83.61,61.33,90.16,93.4,7.75,71.68,F,27.2,No,Yes,Low,7,5.0
S4964,Male,19,CS,85.43,61.4,86.31,65.38,59.78,1.29,67.62,A,19.9,No,Yes,Medium,4,8.3
S4965,Male,23,Engineering,52.02,74.28,76.91,88.58,90.5,8.23,63.9,F,23.7,No,Yes,Low,1,4.2
S4966,Male,24,Mathematics,52.57,94.59,61.77,82.38,70.74,6.25,61.72,C,9.1,No,Yes,Medium,6,5.9
S4967,Female,24,CS,80.41,98.58,51.51,63.21,58.88,5.39,95.6,B,13.0,Yes,Yes,Low,9,7.8
S4968,Male,22,CS,82.1,53.63,77.91,60.62,88.06,2.29,64.76,A,11.9,No,Yes,Low,10,7.7
S4969,Female,22,CS,83.26,51.57,93.25,56.55,88.1,7.86,82.4,F,19.0,Yes,Yes,Medium,6,4.7
S4970,Male,19,CS,68.59,80.6,78.78,62.1,99.79,8.05,89.35,B,29.9,No,Yes,Medium,6,5.0
S4971,Female,21,CS,75.431409455843,64.88,88.77,57.89,89.05,4.83,51.1,B,20.3,No,Yes,High,4,6.7
S4972,Female,21,Business,76.68,41.45,71.29,80.85,57.26,3.89,51.69,F,19.3,Yes,Yes,Medium,1,7.4
S4973,Female,18,Mathematics,55.27,60.81,83.08,79.94,66.13,2.46,66.66,F,24.0,No,Yes,Low,7,7.8
S4974,Female,18,CS,75.431409455843,88.4,93.77,74.79867276377426,72.59,7.54,84.8,F,13.2,Yes,Yes,Low,4,7.1
S4975,Male,23,Engineering,97.65,87.85,86.39,82.09,56.33,6.39,63.04,B,11.3,No,Yes,Low,9,7.9
S4976,Female,20,Engineering,53.0,69.68,94.59,90.74,89.4,2.07,50.07,D,26.0,No,No,Low,4,6.2
S4977,Female,24,Engineering,69.57,68.35,65.87,95.68,76.33,7.94,64.41,D,29.0,No,Yes,Medium,9,6.8
S4978,Female,18,Engineering,74.38,74.77,94.25,61.52,97.22,8.82,54.51,B,15.5,No,Yes,Low,1,6.2
S4979,Male,21,CS,57.32,53.16,77.29,74.79867276377426,79.47,0.59,60.97,F,6.0,No,No,Medium,10,7.8
S4980,Male,24,Engineering,93.39,71.56,92.2,53.92,76.14,7.72,66.66,B,9.5,No,Yes,Low,4,4.9
S4981,Male,20,Engineering,75.431409455843,40.66,42.36,56.01,53.57,8.53,56.4,F,26.4,No,No,High,2,5.3
S4982,Male,18,Business,89.15,68.53,79.47,82.72,57.47,9.92,85.32,A,8.0,No,Yes,Medium,6,8.2
S4983,Male,19,Business,83.55,60.16,90.88,74.33,92.48,2.38,62.8,D,24.1,Yes,Yes,High,9,7.6
S4984,Male,22,CS,79.9,80.49,50.45,74.79867276377426,99.53,3.71,83.05,F,20.5,No,Yes,High,2,7.7
S4985,Female,18,CS,59.61,78.3,79.71,71.28,70.76,9.66,79.95,C,23.2,Yes,Yes,Medium,2,4.5
S4986,Female,18,Mathematics,61.04,62.85,89.5,56.38,90.5,0.94,94.9,C,11.4,No,Yes,Low,1,6.4
S4987,Female,19,Engineering,75.431409455843,40.44,57.28,93.6,81.38,5.24,54.4,A,5.5,No,Yes,Low,9,6.8
S4988,Male,21,Business,62.04,55.14,64.31,54.14,97.95,5.07,60.73,B,6.0,Yes,Yes,Low,1,7.9
S4989,Female,23,CS,67.27,78.0,74.17,59.45,61.91,6.07,93.26,C,23.1,Yes,Yes,Medium,2,6.1
S4990,Female,19,Engineering,75.431409455843,44.34,71.15,63.85,77.24,3.31,91.11,F,20.3,Yes,Yes,Medium,5,6.7
S4991,Male,23,Engineering,68.32,46.46,42.35,99.76,70.44,9.26,59.61,C,26.0,No,Yes,Medium,7,5.2
S4992,Female,18,Business,87.73,78.82,45.92,70.84,77.09,2.7,55.39,B,15.0,No,Yes,Low,9,8.2
S4993,Male,21,CS,75.431409455843,85.35,46.03,75.09,63.44,6.5,92.81,F,18.9,Yes,Yes,Medium,1,8.6
S4994,Female,20,CS,89.24,59.29,55.74,88.48,74.89,4.96,58.91,A,24.6,No,Yes,Low,8,6.3
S4995,Male,18,Engineering,98.81,69.38,54.75,81.82,81.24,2.67,93.56,A,17.4,No,Yes,High,1,6.2
S4996,Male,19,Business,61.99,96.74,84.53,92.07,54.06,1.89,98.06,A,29.8,No,Yes,Low,9,5.6
S4997,Male,20,Mathematics,75.431409455843,96.73,74.36,74.32,87.15,9.57,61.04,A,23.6,No,Yes,Low,10,5.3
S4998,Female,22,Mathematics,81.09,58.45,85.84,98.61,85.33,5.61,92.02,F,22.1,Yes,Yes,Medium,2,6.8
S4999,Female,20,Mathematics,90.86,88.6,44.19,89.84,94.02,6.04,71.19,A,25.0,No,No,Medium,3,4.8
S5000,Male,19,CS,82.58,75.64,69.11,70.07,71.29,7.83,89.44,A,24.4,No,No,Low,10,6.9
S5001,Male,24,CS,75.431409455843,98.53,59.43,69.06,53.08,0.81,70.37,B,10.5,No,Yes,High,4,6.8
S5002,Female,20,CS,61.4,68.66,91.0,96.47,73.07,7.14,53.52,D,10.3,No,Yes,Low,3,7.5
S5003,Female,19,CS,53.5,86.48,82.47,74.79867276377426,56.88,1.65,85.63,D,20.2,Yes,Yes,Low,2,5.1
S5004,Male,24,Business,76.78,86.09,92.16,74.79867276377426,82.37,7.4,57.53,B,15.9,No,Yes,Low,5,7.5
S5005,Female,18,Business,99.52,69.85,42.79,87.89,52.36,1.41,96.35,B,26.8,Yes,Yes,Medium,2,4.1
S5006,Female,24,CS,86.9,87.74,83.25,74.79867276377426,68.7,8.32,70.89,A,12.3,No,Yes,Low,2,6.7
S5007,Female,21,Engineering,66.37,55.66,72.4,57.96,54.14,6.81,54.1,A,13.3,No,Yes,Low,8,8.2
S5008,Male,22,Mathematics,91.36,47.34,89.5,65.96,50.17,3.86,61.42,B,9.2,Yes,Yes,Medium,2,7.6
S5009,Male,24,Engineering,88.45,65.51,70.43,74.79867276377426,98.03,3.59,93.13,A,29.5,No,Yes,High,8,8.3
S5010,Female,21,CS,64.08,96.62,72.41,50.91,99.81,1.49,66.05,B,7.9,No,No,Low,8,4.7
S5011,Male,21,Engineering,50.72,70.04,43.11,71.87,77.78,9.04,92.82,C,29.6,No,Yes,Low,1,7.6
S5012,Female,21,CS,55.91,78.12,80.11,87.79,61.95,1.19,58.61,F,22.7,Yes,Yes,Medium,5,6.3
S5013,Female,24,Engineering,93.87,77.45,56.39,58.21,95.55,4.72,73.41,A,7.2,No,Yes,Medium,9,5.6
S5014,Male,19,Engineering,91.83,47.95,41.18,53.23,96.15,2.37,93.91,A,8.8,No,Yes,High,8,5.8
S5015,Male,19,CS,64.76,63.42,43.99,91.8,92.73,9.96,52.42,F,13.2,Yes,Yes,Medium,10,4.5
S5016,Male,22,Mathematics,64.26,82.42,97.44,74.79867276377426,77.22,5.86,65.21,C,11.5,Yes,Yes,Medium,9,7.5
S5017,Female,19,Engineering,89.64,98.32,60.76,58.83,53.74,1.5,95.49,B,29.3,No,Yes,Medium,3,7.2
S5018,Female,23,Engineering,96.89,50.08,92.08,90.32,54.42,6.68,79.83,B,20.3,Yes,Yes,Medium,2,4.8
S5019,Male,19,Mathematics,88.96,64.63,97.58,82.91,94.83,9.92,85.81,B,6.9,No,Yes,High,1,6.7
S5020,Male,19,CS,80.28,45.71,96.6,66.71,93.79,6.05,92.11,A,18.1,No,Yes,Low,8,4.6
S5021,Male,19,CS,62.13,54.54,92.9,68.81,71.72,4.57,76.18,F,27.4,Yes,Yes,Low,8,5.6
S5022,Female,18,Business,76.29,62.61,93.69,57.79,66.41,2.93,92.27,F,15.4,No,Yes,Low,8,4.2
S5023,Female,22,CS,61.68,72.44,57.34,91.76,82.21,0.92,81.94,B,21.7,No,Yes,High,3,7.1
S5024,Female,23,Business,90.4,53.83,49.09,75.45,90.35,2.28,84.28,A,24.3,Yes,Yes,Medium,1,4.1
S5025,Male,19,CS,69.35,53.65,78.36,77.85,86.58,5.54,57.64,C,9.6,No,Yes,Low,9,5.3
S5026,Male,22,CS,91.68,86.67,69.29,94.17,80.78,7.54,96.95,A,26.4,No,No,Low,7,5.3
S5027,Female,20,Engineering,69.08,97.76,45.92,50.79,61.58,8.78,89.8,A,16.2,No,Yes,Low,6,7.7
S5028,Male,18,CS,91.21,59.42,80.65,53.35,63.13,7.94,62.71,B,6.4,No,Yes,Medium,7,6.3
S5029,Male,24,Business,66.67,81.28,73.77,58.08,86.2,1.25,79.0,B,27.0,No,Yes,Medium,6,6.9
S5030,Male,19,Engineering,75.431409455843,55.48,91.78,51.5,90.13,7.73,68.82,D,19.1,No,Yes,Low,4,5.2
S5031,Male,23,Mathematics,75.431409455843,95.68,76.55,74.79867276377426,55.81,5.82,83.02,F,10.0,Yes,Yes,High,2,6.7
S5032,Female,18,Business,53.51,80.37,74.44,81.69,59.36,4.69,99.69,F,12.9,Yes,No,Medium,1,4.7
S5033,Male,23,CS,97.41,88.16,66.45,60.54,84.02,5.73,52.29,A,19.2,No,Yes,Medium,9,9.0
S5034,Female,24,Business,78.68,42.96,67.77,57.47,69.45,0.08,97.63,F,14.4,No,Yes,Medium,2,6.6
S5035,Female,24,Engineering,75.39,75.91,97.26,57.28,78.16,0.68,53.62,F,10.8,Yes,Yes,Medium,6,8.4
S5036,Male,18,Engineering,91.97,71.66,48.31,74.79867276377426,80.74,5.26,73.04,A,17.0,No,Yes,Medium,8,4.5
S5037,Female,20,Business,93.29,57.58,66.77,84.68,88.81,1.74,74.11,A,9.6,No,Yes,Low,7,7.0
S5038,Female,22,Engineering,76.11,55.75,79.35,79.27,90.29,5.46,63.44,D,11.1,No,Yes,Low,9,7.4
S5039,Male,18,Engineering,96.36,74.8,65.98,66.12,64.0,3.54,78.33,A,25.7,Yes,Yes,Medium,9,7.9
S5040,Female,21,Engineering,53.24,82.39,56.99,71.65,77.06,9.07,91.7,D,10.7,Yes,Yes,Medium,4,6.4
S5041,Female,24,CS,55.66,41.99,57.24,54.47,56.18,9.5,64.7,C,22.4,No,Yes,High,9,4.2
S5042,Female,20,CS,75.431409455843,74.04,54.02,99.91,92.1,9.8,53.52,D,11.3,No,Yes,Low,10,5.3
S5043,Female,24,Engineering,67.7,50.23,60.63,87.75,92.27,8.99,81.61,C,10.3,No,Yes,Medium,2,5.4
S5044,Female,21,CS,73.21,48.42,92.3,81.07,64.98,9.86,87.59,A,11.3,Yes,Yes,Low,1,5.6
S5045,Female,20,CS,66.4,77.39,70.31,79.39,58.03,7.06,97.73,D,16.7,No,Yes,High,6,4.5
S5046,Female,24,CS,70.24,58.65,54.41,75.22,53.5,9.61,57.98,D,8.7,No,No,Medium,4,4.0
S5047,Female,21,Engineering,91.13,66.45,63.07,62.87,78.75,6.42,95.07,A,7.7,Yes,Yes,Medium,4,6.6
S5048,Male,21,CS,79.67,61.6,46.35,61.32,54.57,8.09,74.11,D,23.9,No,Yes,Low,10,7.7
S5049,Male,24,Business,99.87,78.9,94.24,74.79867276377426,84.03,1.32,61.79,B,5.6,No,Yes,Low,10,5.2
S5050,Male,24,CS,89.34,68.21,64.49,53.51,83.91,6.83,98.14,A,14.6,Yes,Yes,Medium,1,7.5
S5051,Female,23,Engineering,63.68,97.81,98.82,53.72,80.7,9.31,61.92,D,14.9,No,Yes,Medium,6,7.7
S5052,Female,18,Engineering,63.22,61.14,60.85,78.04,93.83,5.4,86.67,A,27.3,No,Yes,High,3,6.1
S5053,Female,18,Engineering,66.79,84.42,90.18,95.99,68.91,1.87,89.24,F,24.4,No,Yes,Medium,7,6.6
S5054,Male,20,CS,75.431409455843,55.44,55.38,95.71,95.11,5.27,71.53,D,17.8,No,Yes,Low,1,5.6
S5055,Male,22,Mathematics,51.36,70.53,44.57,50.54,51.85,7.07,84.5,D,17.0,No,Yes,Medium,8,5.9
S5056,Male,24,Mathematics,61.51,73.15,41.9,55.37,55.64,7.7,78.62,C,19.1,No,Yes,High,9,6.9
S5057,Female,23,Business,95.25,59.75,76.37,79.15,70.61,5.24,59.6,A,13.9,No,Yes,High,4,5.8
S5058,Male,18,Mathematics,81.99,68.31,58.69,92.42,79.7,2.17,87.99,F,22.5,No,Yes,Medium,5,6.5
S5059,Male,18,Engineering,61.34,56.76,66.61,97.72,51.62,9.27,96.4,A,22.2,No,Yes,Low,8,7.7
S5060,Female,23,Engineering,60.96,40.36,89.12,93.03,78.37,7.74,74.43,D,19.4,No,Yes,Medium,5,8.8
S5061,Male,19,Business,93.13,52.94,54.89,83.88,65.37,2.71,99.72,B,6.4,No,Yes,Medium,10,8.5
S5062,Female,23,Engineering,94.69,82.0,58.52,60.03,94.36,8.12,71.4,B,8.2,Yes,Yes,Medium,4,8.6
S5063,Male,18,Business,62.81,86.26,90.72,53.63,76.66,3.48,73.99,F,6.0,Yes,Yes,Low,5,8.6
S5064,Female,22,Business,71.03,56.81,69.57,52.38,79.39,3.12,83.69,A,23.0,Yes,Yes,Low,2,5.2
S5065,Female,19,Mathematics,91.73,64.48,89.66,74.79867276377426,97.28,8.63,59.29,B,16.9,Yes,Yes,Medium,10,8.7
S5066,Female,21,CS,88.55,42.24,62.47,51.81,88.21,8.73,95.1,A,28.9,No,Yes,Medium,2,5.1
S5067,Female,23,Business,90.7,54.22,63.9,86.96,71.91,3.98,90.06,B,28.8,No,Yes,Low,1,8.3
S5068,Female,21,Engineering,75.92,86.75,50.03,85.62,73.84,0.09,93.62,D,25.0,Yes,Yes,Low,4,6.9
S5069,Male,19,Engineering,95.58,76.36,94.98,74.79867276377426,82.4,1.87,80.48,A,16.1,Yes,Yes,Medium,10,8.2
S5070,Female,19,CS,66.3,52.35,93.81,95.33,60.01,9.09,94.19,F,12.9,No,Yes,Medium,8,8.9
S5071,Female,19,Business,57.83,55.45,99.05,74.79867276377426,54.43,8.99,84.0,D,10.0,No,No,Medium,10,8.4
S5072,Female,20,Mathematics,85.44,89.01,64.15,95.22,65.56,4.53,75.58,A,10.8,No,Yes,Low,10,8.1
S5073,Female,23,CS,76.97,52.55,89.12,95.08,88.92,3.04,96.59,D,29.8,No,Yes,Medium,10,5.0
S5074,Male,24,Engineering,92.73,60.05,64.9,59.85,62.87,3.03,71.99,A,18.3,No,Yes,High,10,8.3
S5075,Female,22,CS,54.06,79.86,67.26,69.03,56.54,8.97,75.03,F,5.3,No,Yes,Low,2,4.8
S5076,Male,22,Mathematics,92.18,73.67,89.8,56.73,60.95,3.25,58.48,A,6.1,No,Yes,Low,7,6.6
S5077,Female,21,Engineering,64.66,67.65,50.64,88.75,83.95,5.12,97.38,D,16.5,No,Yes,High,8,6.5
S5078,Female,21,CS,82.74,93.98,53.22,75.21,80.7,7.31,61.05,A,16.1,No,Yes,Medium,10,6.6
S5079,Male,24,CS,52.01,53.18,58.88,74.79867276377426,84.42,2.09,60.07,D,15.1,No,No,Medium,1,7.6
S5080,Male,21,Engineering,80.48,84.49,87.29,74.79867276377426,66.1,2.54,55.06,D,25.6,No,Yes,Medium,3,6.0
S5081,Male,23,CS,85.86,49.54,62.36,74.79867276377426,95.04,3.58,72.67,B,22.6,No,Yes,Low,6,6.3
S5082,Female,18,Engineering,68.44,76.94,61.49,99.46,72.59,6.54,63.68,F,7.7,No,Yes,Low,7,7.3
S5083,Male,21,Mathematics,75.431409455843,92.24,99.93,83.27,75.69,8.17,87.04,C,14.1,No,Yes,Low,5,7.4
S5084,Female,19,Business,76.88,67.47,63.03,53.44,97.44,5.47,65.38,F,19.9,Yes,Yes,Low,7,6.2
S5085,Male,21,CS,91.66,83.46,54.87,79.42,98.96,1.33,86.04,B,14.6,No,Yes,Low,6,4.3
S5086,Male,19,Mathematics,66.18,89.22,77.39,58.99,83.08,4.46,59.8,A,10.2,No,Yes,High,7,5.3
S5087,Female,20,Engineering,62.62,48.16,88.11,51.53,97.24,1.28,61.5,D,20.7,No,No,Low,4,8.7
S5088,Male,18,CS,75.431409455843,82.35,44.18,66.75,77.08,0.88,90.31,F,20.1,No,Yes,Low,2,8.6
S5089,Male,18,CS,97.46,95.19,77.13,74.79867276377426,65.36,5.9,68.55,B,29.4,No,No,Low,8,7.2
S5090,Female,24,CS,67.96,74.58,42.14,74.79867276377426,65.75,9.56,55.59,C,19.0,No,Yes,Low,1,4.9
S5091,Female,23,Business,75.431409455843,51.17,71.58,68.68,77.95,8.38,98.07,F,26.9,No,Yes,Low,4,4.5
S5092,Female,23,CS,75.431409455843,47.62,55.42,86.65,80.25,7.74,58.87,D,28.7,Yes,Yes,Low,4,8.7
S5093,Male,22,CS,84.96,55.58,58.4,50.81,71.98,7.27,57.51,A,15.9,No,Yes,Medium,1,8.4
S5094,Male,20,Business,56.43,46.21,68.03,50.74,94.19,8.97,67.92,D,6.3,No,Yes,Medium,8,6.0
S5095,Male,24,Engineering,99.25,70.8,95.63,51.47,71.33,7.53,54.78,A,8.6,No,Yes,Low,6,7.1
S5096,Male,23,Business,80.4,44.18,82.64,60.97,63.67,6.27,57.78,D,17.6,Yes,Yes,Medium,2,8.6
S5097,Male,19,Business,75.04,53.4,96.21,68.7,50.4,3.65,92.32,A,27.3,No,Yes,Low,4,4.7
S5098,Female,20,CS,69.11,66.39,79.6,80.39,98.53,1.01,58.58,D,21.4,No,Yes,Medium,7,7.2
S5099,Male,18,Business,94.93,68.43,40.43,99.3,91.22,4.61,55.57,A,10.0,Yes,Yes,Low,9,8.6
S5100,Female,19,CS,62.2,73.92,55.94,67.72,80.78,9.25,94.0,B,22.5,No,Yes,Medium,7,8.2
S5101,Male,24,Engineering,64.29,82.34,94.35,52.78,91.53,5.83,72.19,A,27.4,No,Yes,Medium,2,5.4
S5102,Female,24,Engineering,56.12,42.83,78.61,59.75,90.51,1.85,57.86,C,5.8,Yes,Yes,Low,1,8.8
S5103,Male,20,CS,87.96,44.84,98.9,94.89,96.59,6.49,79.08,A,11.1,No,Yes,Low,10,5.0
S5104,Male,18,Mathematics,79.78,43.65,49.36,74.79867276377426,69.3,4.65,52.08,B,8.8,No,Yes,Low,7,5.0
S5105,Female,23,Engineering,80.45,65.39,57.8,89.51,77.74,9.31,71.37,F,24.6,Yes,Yes,Medium,9,4.5
S5106,Male,19,CS,60.92,42.51,61.74,56.21,54.93,1.61,79.52,F,27.3,No,Yes,High,2,4.6
S5107,Female,19,Mathematics,82.56,84.76,59.59,74.79867276377426,98.27,7.12,97.86,D,18.9,No,Yes,High,3,7.8
S5108,Male,18,Engineering,88.27,53.38,55.12,55.61,99.26,6.82,66.32,B,26.2,No,Yes,Medium,4,5.4
S5109,Male,19,Engineering,67.89,96.35,66.61,92.86,89.45,9.84,88.25,F,21.4,No,Yes,High,9,8.3
S5110,Female,23,Engineering,90.07,69.18,78.54,60.5,72.71,5.65,56.63,A,21.4,No,No,High,7,8.3
S5111,Male,23,Business,67.44,66.78,58.68,82.16,74.83,8.72,71.68,F,19.5,No,Yes,Medium,2,4.6
S5112,Female,23,CS,87.91,86.83,44.78,75.81,71.77,0.25,61.16,A,6.3,Yes,Yes,Low,4,6.7
S5113,Male,18,CS,51.69,82.79,82.51,77.22,64.67,1.23,74.62,D,28.4,Yes,Yes,High,4,7.7
S5114,Male,21,Engineering,75.431409455843,76.44,67.54,59.77,76.39,3.46,70.86,D,13.9,Yes,Yes,Low,4,7.4
S5115,Male,21,CS,98.48,96.11,73.39,81.76,52.67,6.19,98.99,A,25.1,Yes,Yes,Medium,10,4.5
S5116,Male,24,Business,99.06,65.34,67.32,52.16,99.59,4.49,95.87,B,25.2,Yes,Yes,Medium,7,5.6
S5117,Male,24,CS,64.09,88.51,93.42,99.67,71.2,2.03,79.11,C,29.1,Yes,Yes,High,6,7.1
